1.75	15.375	2.1624E-01	
1.75	15.625	2.0267E-01	
1.75	15.875	1.8805E-01	
1.75	16.125	1.7632E-01	
1.75	16.375	1.6616E-01	
1.75	16.625	1.5032E-01	
1.75	16.875	1.4120E-01	
1.75	17.125	1.3539E-01	
1.75	17.375	1.2766E-01	
1.75	17.625	1.1678E-01	
1.75	17.875	1.1420E-01	
1.75	18.125	1.1039E-01	
1.75	18.375	9.8583E-02	
1.75	18.625	9.4506E-02	
1.75	18.875	9.0544E-02	
1.75	19.125	8.2967E-02	
1.75	19.375	7.8659E-02	
1.75	19.625	7.5659E-02	
1.75	19.875	7.1312E-02	
1.75	20.125	6.6043E-02	
1.75	20.375	6.3427E-02	
1.75	20.625	6.0965E-02	
1.75	20.875	5.8427E-02	
1.75	21.125	5.2580E-02	
1.75	21.375	5.2350E-02	
1.75	21.625	4.8849E-02	
1.75	21.875	4.9272E-02	
1.75	22.125	4.3810E-02	
1.75	22.375	4.2541E-02	
1.75	22.625	3.9310E-02	
1.75	22.875	3.8964E-02	
1.75	23.125	3.7214E-02	
1.75	23.375	3.4952E-02	
1.75	23.625	3.3341E-02	
1.75	23.875	3.1247E-02	
1.75	24.125	3.0959E-02	
1.75	24.375	2.7360E-02	
1.75	24.625	2.7718E-02	
1.75	24.875	2.6507E-02	
2.25	0.125	4.1195E+01	
2.25	0.375	9.9314E+01	
2.25	0.625	1.3643E+02	
2.25	0.875	1.5932E+02	
2.25	1.125	1.6966E+02	
2.25	1.375	1.7024E+02	
2.25	1.625	1.6193E+02	
2.25	1.875	1.4951E+02	
2.25	2.125	1.3405E+02	
2.25	2.375	1.1632E+02	
2.25	2.625	9.9776E+01	
2.25	2.875	8.4159E+01	
2.25	3.125	6.9735E+01	
2.25	3.375	5.7734E+01	
2.25	3.625	4.7657E+01	
2.25	3.875	3.8810E+01	
2.25	4.125	3.1997E+01	
2.25	4.375	2.6982E+01	
2.25	4.625	2.1940E+01	
2.25	4.875	1.8297E+01	
2.25	5.125	1.4997E+01	
2.25	5.375	1.2566E+01	
2.25	5.625	1.0947E+01	
2.25	5.875	9.1737E+00	
2.25	6.125	7.7620E+00	
2.25	6.375	6.6889E+00	
2.25	6.625	5.8696E+00	
2.25	6.875	4.9388E+00	
2.25	7.125	4.3310E+00	
2.25	7.375	3.8022E+00	
2.25	7.625	3.2817E+00	
2.25	7.875	2.8810E+00	
2.25	8.125	2.5836E+00	
2.25	8.375	2.2959E+00	
2.25	8.625	2.1744E+00	
2.25	8.875	1.8378E+00	
2.25	9.125	1.6274E+00	
2.25	9.375	1.4570E+00	
2.25	9.625	1.2897E+00	
2.25	9.875	1.1789E+00	
2.25	10.125	1.0739E+00	
2.25	10.375	9.6468E-01	
2.25	10.625	8.6429E-01	
2.25	10.875	7.9274E-01	
2.25	11.125	7.1620E-01	
2.25	11.375	6.7274E-01	
2.25	11.625	6.0735E-01	
2.25	11.875	5.5350E-01	
2.25	12.125	4.9849E-01	
2.25	12.375	4.6041E-01	
2.25	12.625	4.2157E-01	
2.25	12.875	3.8926E-01	
2.25	13.125	3.5118E-01	
2.25	13.375	3.3149E-01	
2.25	13.625	3.0375E-01	
2.25	13.875	2.8391E-01	
2.25	14.125	2.6033E-01	
2.25	14.375	2.4456E-01	
2.25	14.625	2.2325E-01	
2.25	14.875	2.1132E-01	
2.25	15.125	1.9597E-01	
2.25	15.375	1.8178E-01	
2.25	15.625	1.7086E-01	
2.25	15.875	1.5647E-01	
2.25	16.125	1.4912E-01	
2.25	16.375	1.3732E-01	
2.25	16.625	1.2839E-01	
2.25	16.875	1.2085E-01	
2.25	17.125	1.1324E-01	
2.25	17.375	1.0978E-01	
2.25	17.625	9.8699E-02	
2.25	17.875	9.8199E-02	
2.25	18.125	8.7506E-02	
2.25	18.375	8.2582E-02	
2.25	18.625	7.7543E-02	
