1.25	21.875	2.5369E-02
1.25	22.125	2.4779E-02
1.25	22.375	2.3906E-02
1.25	22.625	2.3175E-02
1.25	22.875	2.1673E-02
1.25	23.125	2.0108E-02
1.25	23.375	1.9723E-02
1.25	23.625	1.8452E-02
1.25	23.875	1.8401E-02
1.25	24.125	1.7362E-02
1.25	24.375	1.6489E-02
1.25	24.625	1.5463E-02
1.25	24.875	1.4885E-02
1.75	0.125	9.1316E+00
1.75	0.375	2.3110E+01
1.75	0.625	3.4480E+01
1.75	0.875	4.2795E+01
1.75	1.125	4.8300E+01
1.75	1.375	5.1559E+01
1.75	1.625	5.2085E+01
1.75	1.875	5.0661E+01
1.75	2.125	4.7992E+01
1.75	2.375	4.3834E+01
1.75	2.625	3.9330E+01
1.75	2.875	3.4351E+01
1.75	3.125	2.9745E+01
1.75	3.375	2.5395E+01
1.75	3.625	2.1558E+01
1.75	3.875	1.8042E+01
1.75	4.125	1.5155E+01
1.75	4.375	1.2712E+01
1.75	4.625	1.0684E+01
1.75	4.875	8.9936E+00
1.75	5.125	7.5311E+00
1.75	5.375	6.3570E+00
1.75	5.625	5.4664E+00
1.75	5.875	4.6567E+00
1.75	6.125	3.9728E+00
1.75	6.375	3.4903E+00
1.75	6.625	3.0053E+00
1.75	6.875	2.5779E+00
1.75	7.125	2.2687E+00
1.75	7.375	1.9941E+00
1.75	7.625	1.7452E+00
1.75	7.875	1.5270E+00
1.75	8.125	1.4000E+00
1.75	8.375	1.2182E+00
1.75	8.625	1.0992E+00
1.75	8.875	9.6970E-01
1.75	9.125	8.6849E-01
1.75	9.375	7.7480E-01
1.75	9.625	7.1667E-01
1.75	9.875	6.2813E-01
1.75	10.125	5.7616E-01
1.75	10.375	5.2817E-01
1.75	10.625	4.7106E-01
1.75	10.875	4.3950E-01
1.75	11.125	3.9959E-01
1.75	11.375	3.6148E-01
1.75	11.625	3.3017E-01
1.75	11.875	3.0643E-01
1.75	12.125	2.7666E-01
1.75	12.375	2.5164E-01
1.75	12.625	2.3470E-01
1.75	12.875	2.1686E-01
1.75	13.125	2.0210E-01
1.75	13.375	1.8619E-01
1.75	13.625	1.6887E-01
1.75	13.875	1.5758E-01
1.75	14.125	1.5257E-01
1.75	14.375	1.3397E-01
1.75	14.625	1.2973E-01
1.75	14.875	1.2405E-01
1.75	15.125	1.1214E-01
1.75	15.375	1.0176E-01
1.75	15.625	9.6545E-02
1.75	15.875	8.9527E-02
1.75	16.125	8.5092E-02
1.75	16.375	7.7377E-02
1.75	16.625	7.5157E-02
1.75	16.875	7.2103E-02
1.75	17.125	6.5905E-02
1.75	17.375	6.2274E-02
1.75	17.625	5.6769E-02
1.75	17.875	5.5242E-02
1.75	18.125	5.1354E-02
1.75	18.375	4.8569E-02
1.75	18.625	4.5361E-02
1.75	18.875	4.4052E-02
1.75	19.125	4.1358E-02
1.75	19.375	3.9818E-02
1.75	19.625	3.6443E-02
1.75	19.875	3.4839E-02
1.75	20.125	3.3325E-02
1.75	20.375	3.1605E-02
1.75	20.625	3.0207E-02
1.75	20.875	2.8744E-02
1.75	21.125	2.6344E-02
1.75	21.375	2.5626E-02
1.75	21.625	2.3534E-02
1.75	21.875	2.2405E-02
1.75	22.125	2.1391E-02
1.75	22.375	2.1019E-02
1.75	22.625	2.0095E-02
1.75	22.875	1.9800E-02
1.75	23.125	1.8311E-02
1.75	23.375	1.6861E-02
1.75	23.625	1.6733E-02
1.75	23.875	1.5758E-02
1.75	24.125	1.5219E-02
1.75	24.375	1.4372E-02
1.75	24.625	1.3576E-02
1.75	24.875	1.3602E-02
2.25	0.125	8.7145E+00
2.25	0.375	2.2559E+01
2.25	0.625	3.3415E+01
2.25	0.875	4.1640E+01
2.25	1.125	4.7286E+01
2.25	1.375	4.9634E+01
2.25	1.625	5.0661E+01
2.25	1.875	4.8505E+01
2.25	2.125	4.5759E+01
2.25	2.375	4.2140E+01
2.25	2.625	3.7585E+01
2.25	2.875	3.2619E+01
2.25	3.125	2.8218E+01
2.25	3.375	2.3932E+01
2.25	3.625	2.0210E+01
2.25	3.875	1.6925E+01
2.25	4.125	1.4205E+01
2.25	4.375	1.1801E+01
2.25	4.625	1.0050E+01
2.25	4.875	8.2742E+00
2.25	5.125	7.0204E+00
2.25	5.375	5.8937E+00
2.25	5.625	4.9724E+00
2.25	5.875	4.2410E+00
2.25	6.125	3.6122E+00
2.25	6.375	3.1118E+00
2.25	6.625	2.7422E+00
2.25	6.875	2.3213E+00
2.25	7.125	2.0531E+00
2.25	7.375	1.7952E+00
2.25	7.625	1.5925E+00
2.25	7.875	1.3846E+00
2.25	8.125	1.2067E+00
2.25	8.375	1.0869E+00
2.25	8.625	9.5895E-01
2.25	8.875	8.5670E-01
2.25	9.125	7.8224E-01
2.25	9.375	7.3989E-01
2.25	9.625	6.4827E-01
2.25	9.875	5.6961E-01
2.25	10.125	5.0994E-01
2.25	10.375	4.5823E-01
2.25	10.625	4.1781E-01
2.25	10.875	3.8111E-01
2.25	11.125	3.4685E-01
2.25	11.375	3.1900E-01
2.25	11.625	2.8692E-01
2.25	11.875	2.6254E-01
2.25	12.125	2.4625E-01
2.25	12.375	2.2507E-01
2.25	12.625	2.0916E-01
